concurso,acertos,loss
2082,10,0.6608786582946777
2083,8,0.6776338219642639
2084,9,0.6671565771102905
2085,9,0.6719411611557007
2086,10,0.6635723114013672
2087,7,0.6919645071029663
2088,8,0.6856675148010254
2089,9,0.6706346273422241
2090,10,0.6694305539131165
2091,9,0.6725082397460938
2092,9,0.6718547940254211
2093,9,0.6783566474914551
2094,7,0.6909033060073853
2095,9,0.6710435748100281
2096,7,0.6836215257644653
2097,12,0.6549407243728638
2098,9,0.6823211908340454
2099,7,0.6750820279121399
2100,9,0.6684390902519226
2101,11,0.658626914024353
2102,10,0.6674224734306335
2103,9,0.6746099591255188
2104,10,0.6628645062446594
2105,7,0.6942114233970642
2106,10,0.6713017225265503
2107,11,0.6718576550483704
2108,8,0.6799174547195435
2109,9,0.6831715106964111
2110,10,0.6652171611785889
2111,11,0.6642542481422424
2112,9,0.66620272397995
2113,9,0.6710216999053955
2114,12,0.6572093963623047
2115,10,0.6687384843826294
2116,9,0.6744795441627502
2117,11,0.662692129611969
2118,9,0.6771193146705627
2119,10,0.6705731153488159
2120,10,0.6738185286521912
2121,11,0.6583847999572754
2122,10,0.6708652973175049
2123,9,0.6741230487823486
2124,8,0.6692377328872681
2125,10,0.6656453013420105
2126,10,0.6670632362365723
2127,8,0.6783319115638733
2128,8,0.6816463470458984
2129,10,0.669786274433136
2130,8,0.6788512468338013
2131,10,0.6621086597442627
2132,6,0.6892279982566833
2133,10,0.665231466293335
2134,9,0.6859700083732605
2135,10,0.660295844078064
2136,7,0.6907937526702881
2137,8,0.6930001974105835
2138,8,0.6870978474617004
2139,8,0.6889147162437439
2140,12,0.659750759601593
2141,8,0.6793280839920044
2142,8,0.6730309128761292
2143,9,0.6815206408500671
2144,8,0.6742445230484009
2145,8,0.6817067861557007
2146,9,0.6713067889213562
2147,10,0.6739661693572998
2148,10,0.6736401915550232
2149,8,0.6844014525413513
2150,8,0.6913242340087891
2151,8,0.6716747879981995
2152,8,0.675952136516571
2153,9,0.668855607509613
2154,10,0.6752363443374634
2155,10,0.6691930890083313
2156,9,0.6853297352790833
2157,10,0.6638553142547607
2158,8,0.6740334033966064
2159,9,0.685951828956604
2160,10,0.6760954856872559
2161,8,0.6817935705184937
2162,8,0.6714951395988464
2163,10,0.6670327186584473
2164,9,0.6835036277770996
2165,9,0.6669058203697205
2166,9,0.6757913827896118
2167,7,0.6902168393135071
2168,8,0.676472008228302
2169,7,0.6845303177833557
2170,9,0.6702495813369751
2171,10,0.6673761010169983
2172,8,0.67197585105896
2173,7,0.6835499405860901
2174,7,0.6867401003837585
2175,8,0.6869703531265259
2176,10,0.6674938201904297
2177,9,0.6766109466552734
2178,11,0.6569101810455322
2179,10,0.6621587872505188
2180,7,0.6855754256248474
2181,12,0.6578114032745361
2182,9,0.6728684306144714
2183,9,0.665907621383667
2184,9,0.6560271978378296
2185,8,0.6828643679618835
2186,9,0.6796533465385437
2187,10,0.665118932723999
2188,12,0.6666179895401001
2189,9,0.6813275218009949
2190,9,0.6695842146873474
2191,8,0.6881266832351685
2192,10,0.6741482019424438
2193,11,0.6693056225776672
2194,9,0.6805622577667236
2195,9,0.6697471141815186
2196,9,0.6732068657875061
2197,8,0.6830160021781921
2198,7,0.6864684224128723
2199,11,0.669157087802887
2200,9,0.6728840470314026
2201,10,0.6635904908180237
2202,9,0.6680017113685608
2203,8,0.6831772327423096
2204,9,0.6838468313217163
2205,8,0.6814191341400146
2206,11,0.656154453754425
2207,10,0.6771082282066345
2208,7,0.6986751556396484
2209,10,0.6623468995094299
2210,10,0.6674903035163879
2211,10,0.6720439195632935
2212,11,0.6663745045661926
2213,9,0.6732771396636963
2214,10,0.6775084137916565
2215,10,0.6664793491363525
2216,9,0.6685919761657715
2217,8,0.6837116479873657
2218,9,0.6692589521408081
2219,8,0.6733991503715515
2220,10,0.6691703200340271
2221,8,0.6814912557601929
2222,9,0.6759387254714966
2223,9,0.6631723046302795
2224,11,0.6693874597549438
2225,10,0.6678187847137451
2226,7,0.6868728399276733
2227,9,0.6754981279373169
2228,9,0.6665288805961609
2229,12,0.6466498374938965
2230,10,0.6682952642440796
2231,9,0.6698349714279175
2232,9,0.6677942872047424
2233,8,0.6835474967956543
2234,8,0.6876311302185059
2235,11,0.673129141330719
2236,9,0.6632046699523926
2237,10,0.6616278886795044
2238,8,0.675834059715271
2239,10,0.6663525104522705
2240,7,0.6761871576309204
2241,11,0.6591389179229736
2242,10,0.667197048664093
2243,10,0.6665496826171875
2244,8,0.6841615438461304
2245,12,0.6591823697090149
2246,10,0.6636502146720886
2247,8,0.6805428862571716
2248,8,0.6857627034187317
2249,9,0.6652223467826843
2250,8,0.6890964508056641
2251,8,0.6704280972480774
2252,9,0.6774057149887085
2253,10,0.6625686883926392
2254,9,0.6738354563713074
2255,9,0.671852171421051
2256,9,0.6762550473213196
2257,10,0.661620557308197
2258,10,0.6623451709747314
2259,8,0.6813037395477295
2260,9,0.6761013269424438
2261,10,0.66797935962677
2262,8,0.6809576153755188
2263,11,0.6701512336730957
2264,9,0.6618086099624634
2265,8,0.6774859428405762
2266,11,0.6553902626037598
2267,9,0.6696605086326599
2268,12,0.6539085507392883
2269,10,0.6717965602874756
2270,9,0.6921546459197998
2271,7,0.6885921955108643
2272,9,0.6805574893951416
2273,11,0.6645170450210571
2274,9,0.6737167835235596
2275,8,0.6693853735923767
2276,8,0.6854767799377441
2277,9,0.6712270975112915
2278,10,0.6680765748023987
2279,8,0.6821334362030029
2280,10,0.6700409054756165
2281,8,0.6778281927108765
2282,10,0.6739954948425293
2283,10,0.6636508703231812
2284,7,0.6872522830963135
2285,7,0.686001181602478
2286,11,0.6637646555900574
2287,9,0.6693068146705627
2288,9,0.6704515218734741
2289,10,0.670418381690979
2290,10,0.6708004474639893
2291,11,0.6575793623924255
2292,9,0.6782840490341187
2293,9,0.6809526085853577
2294,9,0.6717576384544373
2295,8,0.6861683130264282
2296,11,0.6667680144309998
2297,8,0.6718622446060181
2298,9,0.6804719567298889
2299,8,0.6862996816635132
2300,12,0.6502460241317749
2301,10,0.6593714952468872
2302,9,0.6717578768730164
2303,9,0.6770921945571899
2304,10,0.6725749373435974
2305,7,0.6813603043556213
2306,9,0.6706126928329468
2307,10,0.6707562208175659
2308,10,0.6600020527839661
2309,10,0.6680678725242615
2310,11,0.6573205590248108
2311,8,0.6698875427246094
2312,11,0.655699610710144
2313,10,0.671245813369751
2314,10,0.6817719340324402
2315,10,0.6680504679679871
2316,8,0.6868478655815125
2317,9,0.6810668706893921
2318,9,0.6897961497306824
2319,7,0.698752760887146
2320,8,0.680075466632843
2321,8,0.6950145959854126
2322,9,0.6839670538902283
2323,11,0.6520650386810303
2324,7,0.6939228773117065
2325,9,0.6789780259132385
2326,9,0.6785090565681458
2327,9,0.6841699481010437
2328,11,0.6549497842788696
2329,8,0.6695663332939148
2330,11,0.6470974087715149
2331,11,0.6572822332382202
2332,10,0.6658563017845154
2333,10,0.6699730753898621
2334,8,0.6856406927108765
2335,11,0.6528974175453186
2336,8,0.6742514967918396
2337,8,0.6838937401771545
2338,11,0.6587011814117432
2339,12,0.6629200577735901
2340,9,0.6758397817611694
2341,9,0.6707979440689087
2342,8,0.6935411691665649
2343,10,0.659483015537262
2344,11,0.6560061573982239
2345,10,0.6701583862304688
2346,9,0.6787776947021484
2347,10,0.6677801012992859
2348,8,0.6844794750213623
2349,10,0.6772307753562927
2350,8,0.6747013926506042
2351,9,0.6836405992507935
2352,8,0.676175594329834
2353,8,0.6710363030433655
2354,9,0.6678979992866516
2355,12,0.6498039364814758
2356,8,0.6690325736999512
2357,9,0.6755848526954651
2358,8,0.6863412261009216
2359,10,0.6794508099555969
2360,9,0.6771081686019897
2361,9,0.672212541103363
2362,8,0.6734117269515991
2363,10,0.6748704314231873
2364,10,0.6767672896385193
2365,11,0.6514658331871033
2366,12,0.6627101302146912
2367,10,0.6747629642486572
2368,11,0.6686156392097473
2369,11,0.6463824510574341
2370,9,0.6728998422622681
2371,9,0.6707355380058289
2372,9,0.6735188961029053
2373,10,0.6662074327468872
2374,12,0.6594249606132507
2375,6,0.7126541137695312
2376,9,0.6754708886146545
2377,7,0.6951385736465454
2378,9,0.6803996562957764
2379,10,0.6725834608078003
2380,11,0.6621601581573486
2381,8,0.6867122054100037
2382,9,0.671224057674408
2383,10,0.6652770042419434
2384,9,0.6906373500823975
2385,8,0.6899163722991943
2386,9,0.6683403253555298
2387,11,0.6602109670639038
2388,10,0.6727979183197021
2389,7,0.6920312643051147
2390,10,0.6695600748062134
2391,8,0.6962108016014099
2392,9,0.6695995926856995
2393,8,0.6808362007141113
2394,8,0.6728088855743408
2395,9,0.6749692559242249
2396,8,0.6712694764137268
2397,9,0.6636230945587158
2398,7,0.6786351799964905
2399,9,0.6622350215911865
2400,8,0.6754580140113831
2401,10,0.659244179725647
2402,9,0.6733422875404358
2403,9,0.6735332012176514
2404,7,0.6982294321060181
2405,9,0.6748063564300537
2406,9,0.6879340410232544
2407,7,0.6901668310165405
2408,8,0.6749373078346252
2409,9,0.6721029877662659
2410,9,0.6811599135398865
2411,6,0.7001833915710449
2412,7,0.682993471622467
2413,10,0.6731773614883423
2414,10,0.6642183661460876
2415,9,0.6716587543487549
2416,9,0.6705866456031799
2417,10,0.6748679280281067
2418,10,0.6775981187820435
2419,10,0.6647570133209229
2420,10,0.663726806640625
2421,11,0.6629142165184021
2422,10,0.6637129187583923
2423,9,0.6552050709724426
2424,10,0.658600389957428
2425,8,0.6809101104736328
2426,8,0.6832400560379028
2427,9,0.6715062856674194
2428,10,0.664699375629425
2429,10,0.6668705940246582
2430,11,0.662437379360199
2431,12,0.6509253978729248
2432,9,0.6675729155540466
2433,10,0.6723136901855469
2434,8,0.6761448383331299
2435,7,0.6929751634597778
2436,10,0.6624386310577393
2437,8,0.684394359588623
2438,9,0.6593761444091797
2439,10,0.6640422344207764
2440,10,0.6488837599754333
2441,9,0.6735996007919312
2442,8,0.6754999756813049
2443,10,0.6583879590034485
2444,9,0.6782230138778687
2445,10,0.6757670640945435
2446,8,0.6856729984283447
2447,10,0.6738795638084412
2448,9,0.6823470592498779
2449,9,0.6791265606880188
2450,11,0.6537328958511353
2451,8,0.6817896962165833
2452,9,0.678928017616272
2453,7,0.684796154499054
2454,9,0.6748931407928467
2455,10,0.6660451292991638
2456,9,0.6615793704986572
2457,8,0.6884519457817078
2458,8,0.6726948022842407
2459,9,0.678147554397583
2460,10,0.668677568435669
2461,12,0.6484641432762146
2462,10,0.6444165706634521
2463,8,0.6749840378761292
2464,11,0.663770854473114
2465,9,0.6771992444992065
2466,11,0.6540948748588562
2467,9,0.6899733543395996
2468,8,0.678046703338623
2469,9,0.6619725227355957
2470,10,0.6754701137542725
2471,8,0.6894147992134094
2472,10,0.6677861213684082
2473,9,0.6686276793479919
2474,9,0.6802142858505249
2475,9,0.6782523989677429
2476,10,0.6709539890289307
2477,10,0.6676501631736755
2478,9,0.6738279461860657
2479,9,0.6902996301651001
2480,10,0.6572800278663635
2481,9,0.665618896484375
2482,8,0.6813256740570068
2483,11,0.6532853841781616
2484,8,0.6768859624862671
2485,8,0.6612517833709717
2486,8,0.6818346381187439
2487,9,0.6849824786186218
2488,9,0.6753907799720764
2489,9,0.668058454990387
2490,9,0.6864672303199768
2491,10,0.6653653979301453
2492,9,0.6643778085708618
2493,7,0.6852090358734131
2494,11,0.661689281463623
2495,10,0.6616693735122681
2496,10,0.6701852679252625
2497,9,0.6684021949768066
2498,6,0.6904261708259583
2499,10,0.6655641794204712
2500,8,0.6738411784172058
2501,11,0.6618801951408386
2502,9,0.6750192046165466
2503,9,0.6880041360855103
2504,7,0.6837449073791504
2505,10,0.6451666355133057
2506,12,0.6366677284240723
2507,10,0.6640279293060303
2508,11,0.655885636806488
2509,8,0.6771568059921265
2510,10,0.6734305024147034
2511,8,0.6866746544837952
2512,7,0.6968002915382385
2513,8,0.6947811245918274
2514,10,0.6646072268486023
2515,8,0.6844034790992737
2516,9,0.6769587993621826
2517,9,0.6685806512832642
2518,11,0.659374475479126
2519,7,0.683768630027771
2520,7,0.69978928565979
2521,11,0.6716160774230957
2522,10,0.6656352281570435
2523,8,0.6819602251052856
2524,9,0.6697085499763489
2525,7,0.6950952410697937
2526,9,0.6724722385406494
2527,10,0.6644562482833862
2528,11,0.6635023355484009
2529,7,0.6857173442840576
2530,8,0.682039201259613
2531,8,0.6818842887878418
2532,9,0.6830698251724243
2533,10,0.6652905344963074
2534,10,0.6566762328147888
2535,6,0.7063595056533813
2536,9,0.6747657656669617
2537,8,0.6848844289779663
2538,9,0.6699594259262085
2539,10,0.6688029766082764
2540,8,0.674537718296051
2541,12,0.6616765856742859
2542,11,0.6510777473449707
2543,9,0.6673072576522827
2544,8,0.6800388097763062
2545,11,0.6503288149833679
2546,9,0.6778512597084045
2547,8,0.6791237592697144
2548,7,0.6832320690155029
2549,11,0.671708881855011
2550,11,0.6574480533599854
2551,11,0.6621524095535278
2552,7,0.6773527264595032
2553,8,0.6802926659584045
2554,8,0.6907710433006287
2555,11,0.6483991146087646
2556,10,0.6733295917510986
2557,10,0.6604888439178467
2558,9,0.6687089800834656
2559,10,0.6551350951194763
2560,6,0.6979173421859741
2561,11,0.6570237874984741
2562,9,0.6771793365478516
2563,8,0.6855969429016113
2564,10,0.650052011013031
2565,9,0.678164541721344
2566,9,0.6802728176116943
2567,10,0.6667311191558838
2568,8,0.6683754920959473
2569,8,0.6677639484405518
2570,10,0.6674061417579651
2571,8,0.6899405717849731
2572,10,0.6716073751449585
2573,9,0.6644240021705627
2574,9,0.6747677326202393
2575,9,0.6771431565284729
2576,8,0.6729498505592346
2577,9,0.6729050278663635
2578,8,0.693202793598175
2579,10,0.6649160981178284
2580,8,0.6935060024261475
2581,7,0.6833450198173523
2582,9,0.687404453754425
2583,9,0.6840317249298096
2584,8,0.6677259802818298
2585,9,0.6968936324119568
2586,8,0.6888637542724609
2587,11,0.6671252250671387
2588,10,0.6590160131454468
2589,11,0.6538011431694031
2590,9,0.6674457788467407
2591,9,0.6769124865531921
2592,10,0.6780436635017395
2593,12,0.6478918194770813
2594,8,0.6747393608093262
2595,10,0.6669294834136963
2596,9,0.6827267408370972
2597,8,0.6696208119392395
2598,6,0.7037284970283508
2599,13,0.6423219442367554
2600,7,0.6987840533256531
2601,8,0.6792056560516357
2602,9,0.6628523468971252
2603,9,0.6909735202789307
2604,10,0.6667659878730774
2605,9,0.6713142991065979
2606,10,0.6699607372283936
2607,10,0.6750227212905884
2608,11,0.6589974761009216
2609,10,0.6643404364585876
2610,6,0.7013332843780518
2611,8,0.6746665835380554
2612,9,0.6702378988265991
2613,8,0.6838066577911377
2614,9,0.6694309115409851
2615,10,0.6715362071990967
2616,8,0.6721895337104797
2617,8,0.6729162335395813
2618,9,0.6703420877456665
2619,10,0.680050253868103
2620,12,0.6494627594947815
2621,7,0.6792420148849487
2622,9,0.6724079847335815
2623,9,0.66294264793396
2624,12,0.64402174949646
2625,8,0.6740224361419678
2626,9,0.6683434844017029
2627,9,0.6612396836280823
2628,9,0.6706900000572205
2629,8,0.6770074367523193
2630,8,0.6843676567077637
2631,9,0.6774300336837769
2632,10,0.6753283739089966
2633,11,0.674544095993042
2634,9,0.6651239991188049
2635,10,0.6647137403488159
2636,9,0.6666649580001831
2637,10,0.6634685397148132
2638,11,0.6699801087379456
2639,11,0.6631883382797241
2640,9,0.6859158873558044
2641,9,0.6834180951118469
2642,9,0.6740989685058594
2643,7,0.678938090801239
2644,9,0.6751583814620972
2645,8,0.6771915555000305
2646,8,0.6802382469177246
2647,10,0.6629442572593689
2648,7,0.6931077837944031
2649,9,0.6718051433563232
2650,9,0.6795061230659485
2651,9,0.6759769916534424
2652,10,0.6755654215812683
2653,10,0.6640337109565735
2654,9,0.6817604303359985
2655,10,0.6589080691337585
2656,8,0.6876304745674133
2657,12,0.6671816110610962
2658,9,0.6753866672515869
2659,8,0.6855484843254089
2660,10,0.6668518781661987
2661,10,0.6697820425033569
2662,10,0.6726807355880737
2663,9,0.6714592576026917
2664,11,0.6643794775009155
2665,7,0.6806076765060425
2666,9,0.6757771372795105
2667,9,0.6820487976074219
2668,9,0.6663951873779297
2669,8,0.6877533197402954
2670,9,0.662250280380249
2671,9,0.6805930137634277
2672,10,0.6672353148460388
2673,12,0.6528686285018921
2674,10,0.6703532934188843
2675,9,0.6890422105789185
2676,8,0.684389591217041
2677,8,0.6770887970924377
2678,10,0.6531883478164673
2679,8,0.6843307018280029
2680,8,0.6892175078392029
2681,9,0.6789683699607849
2682,10,0.6698195934295654
2683,10,0.6663117408752441
2684,9,0.6657616496086121
2685,11,0.6664049029350281
2686,10,0.6614605188369751
2687,9,0.6627781391143799
2688,9,0.6811001300811768
2689,8,0.6896032691001892
2690,8,0.6778926253318787
2691,9,0.679481029510498
2692,11,0.6488009691238403
2693,13,0.6502121090888977
2694,10,0.6715720891952515
2695,9,0.6861339807510376
2696,9,0.6597148776054382
2697,8,0.6732831001281738
2698,9,0.6818006038665771
2699,9,0.6740583777427673
2700,8,0.6800796389579773
2701,6,0.7017091512680054
2702,9,0.6785880923271179
2703,10,0.6649460792541504
2704,9,0.6711792945861816
2705,11,0.6492611765861511
2706,9,0.6711888313293457
2707,7,0.696118175983429
2708,9,0.6699456572532654
2709,10,0.6601940393447876
2710,9,0.6728541851043701
2711,8,0.6806480288505554
2712,9,0.6721131801605225
2713,9,0.6850539445877075
2714,6,0.6970752477645874
2715,9,0.6785564422607422
2716,10,0.6567469835281372
2717,8,0.6846911907196045
2718,8,0.6860308051109314
2719,7,0.6966258883476257
2720,11,0.657711386680603
2721,8,0.6806482076644897
2722,7,0.6944759488105774
2723,10,0.6681592464447021
2724,9,0.681842565536499
2725,9,0.6799389719963074
2726,9,0.6759147644042969
2727,9,0.6655106544494629
2728,11,0.6557914614677429
2729,10,0.6599416136741638
2730,10,0.6647393107414246
2731,10,0.6620681285858154
2732,10,0.6667823195457458
2733,9,0.6815917491912842
2734,8,0.6941149234771729
2735,8,0.6807796359062195
2736,8,0.6656241416931152
2737,10,0.6546080112457275
2738,7,0.6896365284919739
2739,8,0.6813971996307373
2740,8,0.6929425001144409
2741,8,0.6735842823982239
2742,7,0.6909002661705017
2743,9,0.675147533416748
2744,10,0.6766649484634399
2745,8,0.6837942004203796
2746,10,0.6628592610359192
2747,8,0.6860606670379639
2748,10,0.6675368547439575
2749,8,0.7024968862533569
2750,8,0.6805253028869629
2751,10,0.6713306903839111
2752,10,0.6648228168487549
2753,9,0.6631495952606201
2754,9,0.6752452254295349
2755,10,0.6659634113311768
2756,9,0.6768873333930969
2757,9,0.6786239147186279
2758,8,0.6720894575119019
2759,8,0.6735186576843262
2760,8,0.67659592628479
2761,9,0.6799654960632324
2762,8,0.6801774501800537
2763,8,0.6684083342552185
2764,9,0.6726698875427246
2765,8,0.681464433670044
2766,9,0.6778669953346252
2767,10,0.6721012592315674
2768,11,0.667151927947998
2769,9,0.6719306707382202
2770,6,0.6872296929359436
2771,9,0.6736788749694824
2772,10,0.6681882739067078
2773,8,0.6798246502876282
2774,8,0.6790739297866821
2775,7,0.6822080016136169
2776,11,0.6682466268539429
2777,10,0.6626241207122803
2778,9,0.6684787273406982
2779,9,0.6696387529373169
2780,9,0.6719847321510315
2781,6,0.6841286420822144
2782,10,0.6590180993080139
2783,9,0.671842098236084
2784,9,0.671283483505249
2785,7,0.6845157742500305
2786,9,0.6809957027435303
2787,11,0.6595403552055359
2788,11,0.6652262210845947
2789,12,0.6543627977371216
2790,9,0.669202446937561
2791,9,0.6691311597824097
2792,10,0.677713930606842
2793,9,0.6686267852783203
2794,10,0.6749371290206909
2795,10,0.6688929200172424
2796,8,0.666918933391571
2797,8,0.6758381724357605
2798,8,0.675446629524231
2799,9,0.6853387951850891
2800,9,0.6777610778808594
2801,7,0.6909183263778687
2802,9,0.6713520288467407
2803,11,0.6725859642028809
2804,9,0.6651763319969177
2805,9,0.6695181131362915
2806,9,0.6795597076416016
2807,10,0.6729873418807983
2808,9,0.6671072244644165
2809,9,0.6624290347099304
2810,10,0.6694232821464539
2811,10,0.6636494994163513
2812,9,0.6736641526222229
2813,9,0.6708624362945557
2814,9,0.6765785813331604
2815,9,0.6737711429595947
2816,11,0.6645172238349915
2817,10,0.6726956963539124
2818,11,0.6557483673095703
2819,10,0.6741646528244019
2820,11,0.6696199178695679
2821,10,0.6696668863296509
2822,5,0.6889572143554688
2823,11,0.6641325354576111
2824,10,0.6725132465362549
2825,8,0.6884027123451233
2826,7,0.6933921575546265
2827,9,0.673979640007019
2828,10,0.671021044254303
2829,11,0.6566925048828125
2830,10,0.6611928343772888
2831,10,0.6667629480361938
2832,8,0.6813234686851501
2833,10,0.6698630452156067
2834,11,0.6730796694755554
2835,9,0.6844916343688965
2836,8,0.6734324097633362
2837,12,0.6610143780708313
2838,9,0.6770531535148621
2839,10,0.6593913435935974
2840,8,0.6777815222740173
2841,11,0.6584965586662292
2842,10,0.6679505109786987
2843,11,0.6750701069831848
2844,8,0.6773303151130676
2845,8,0.6809303760528564
2846,10,0.676150381565094
2847,7,0.6972318887710571
2848,11,0.6576800346374512
2849,6,0.6935274600982666
2850,10,0.660961389541626
2851,8,0.6871587634086609
2852,11,0.6688019633293152
2853,8,0.6716012358665466
2854,7,0.6937572956085205
2855,11,0.6642696261405945
2856,7,0.6977084279060364
2857,8,0.6709526181221008
2858,12,0.6683099269866943
2859,10,0.6657649278640747
2860,9,0.6619391441345215
2861,9,0.6771035194396973
2862,10,0.6633878350257874
2863,6,0.6903182864189148
2864,10,0.6632982492446899
2865,10,0.6731884479522705
2866,10,0.6634155511856079
2867,9,0.6820333003997803
2868,7,0.6830728054046631
2869,9,0.6801512241363525
2870,9,0.673704206943512
2871,7,0.6879112124443054
2872,9,0.6783818006515503
2873,9,0.6796150207519531
2874,9,0.6839759349822998
2875,9,0.6647326946258545
2876,9,0.6630199551582336
2877,10,0.6633952260017395
2878,9,0.6700294613838196
2879,9,0.6748504042625427
2880,7,0.6726683974266052
2881,9,0.6754704117774963
2882,10,0.6573911905288696
2883,11,0.6662518382072449
2884,8,0.689778745174408
2885,8,0.6842659711837769
2886,11,0.6609117388725281
2887,9,0.6648430824279785
2888,8,0.6711705923080444
2889,9,0.6737783551216125
2890,8,0.6733766198158264
2891,8,0.6837871074676514
2892,10,0.6736242175102234
2893,9,0.6813936829566956
2894,10,0.67754065990448
2895,9,0.6847760677337646
2896,10,0.6737868785858154
2897,10,0.6704921722412109
2898,8,0.6764474511146545
2899,10,0.6676629781723022
2900,9,0.6702649593353271
2901,9,0.6694853901863098
2902,10,0.6685342192649841
2903,11,0.6690707206726074
2904,9,0.674628496170044
2905,7,0.6882820129394531
2906,8,0.6770539879798889
2907,10,0.6728706955909729
2908,8,0.6743736267089844
2909,8,0.6706591248512268
2910,8,0.671796977519989
2911,8,0.6773717403411865
2912,8,0.6782461404800415
2913,9,0.6717265248298645
2914,8,0.6827049255371094
2915,11,0.6626218557357788
2916,8,0.6779186129570007
2917,10,0.6662197709083557
2918,8,0.668586254119873
2919,11,0.6709095239639282
2920,8,0.6948292255401611
2921,7,0.6919936537742615
2922,9,0.6767333149909973
2923,9,0.6753785014152527
2924,10,0.6715997457504272
2925,8,0.6862218379974365
2926,9,0.6825383901596069
2927,7,0.6911730766296387
2928,11,0.6618391275405884
2929,9,0.6718921661376953
2930,8,0.6792774200439453
2931,11,0.6616289615631104
2932,9,0.6652606129646301
2933,8,0.6753699779510498
2934,9,0.6821948885917664
2935,9,0.6733059883117676
2936,8,0.6769980788230896
2937,10,0.6576845645904541
2938,10,0.6609489917755127
2939,9,0.6687796115875244
2940,11,0.6624263525009155
2941,9,0.6706321239471436
2942,10,0.6655477285385132
2943,11,0.6642503142356873
2944,9,0.6798055171966553
2945,8,0.6786434054374695
2946,10,0.6685938835144043
2947,10,0.6757943630218506
2948,9,0.6719014048576355
2949,9,0.664324939250946
2950,8,0.6745215058326721
2951,11,0.6689233183860779
2952,9,0.6740370392799377
2953,11,0.6670467853546143
2954,7,0.6962396502494812
2955,9,0.6722186803817749
2956,11,0.6559491157531738
2957,10,0.667314350605011
2958,10,0.6678755879402161
2959,8,0.6765564680099487
2960,8,0.6724646687507629
2961,11,0.6525194644927979
2962,10,0.6699928045272827
2963,11,0.6562139391899109
2964,7,0.6869414448738098
2965,8,0.681719183921814
2966,10,0.6693559288978577
2967,10,0.6662090420722961
2968,10,0.6750744581222534
2969,9,0.6669500470161438
2970,9,0.66705322265625
2971,10,0.6724985241889954
2972,11,0.662975549697876
2973,9,0.6725327372550964
2974,8,0.6907352209091187
2975,11,0.6617562770843506
2976,11,0.6512395739555359
2977,9,0.6729324460029602
2978,10,0.660935640335083
2979,10,0.6714040637016296
2980,8,0.6636208891868591
2981,9,0.6750361919403076
2982,9,0.6761247515678406
2983,9,0.6700824499130249
2984,10,0.6800436973571777
2985,9,0.673291802406311
2986,11,0.6732679605484009
2987,9,0.6632494330406189
2988,10,0.6758471131324768
2989,9,0.6713269948959351
2990,8,0.6858754754066467
2991,9,0.6811651587486267
2992,9,0.6851776242256165
2993,7,0.6808288097381592
2994,9,0.6756414771080017
2995,8,0.6696478128433228
2996,8,0.6711968779563904
2997,9,0.6867809295654297
2998,9,0.6616984605789185
2999,10,0.6650454998016357
3000,12,0.6588094234466553
3001,9,0.6761338114738464
3002,8,0.6814923882484436
3003,11,0.6670398116111755
3004,10,0.6702659726142883
3005,9,0.6807022094726562
3006,11,0.6666839718818665
3007,9,0.675463855266571
3008,10,0.6568816304206848
3009,11,0.6679736375808716
3010,9,0.6794996857643127
3011,8,0.678531289100647
3012,7,0.6860278844833374
3013,7,0.6976133584976196
3014,8,0.6834354996681213
3015,11,0.6533195972442627
3016,8,0.68198561668396
3017,8,0.6723976135253906
3018,11,0.6625967621803284
3019,7,0.6775746941566467
3020,11,0.6581683158874512
3021,8,0.6738650798797607
3022,9,0.6737591028213501
3023,8,0.6795600652694702
3024,8,0.6963217854499817
3025,6,0.6959216594696045
3026,8,0.6808217763900757
3027,10,0.6727362275123596
3028,8,0.6706311106681824
3029,8,0.6827545762062073
3030,11,0.6542419195175171
3031,9,0.6824387907981873
3032,11,0.6721944212913513
3033,9,0.6821119785308838
3034,9,0.6647579669952393
3035,11,0.6599636673927307
3036,10,0.6715224981307983
3037,8,0.679983913898468
3038,10,0.664949357509613
3039,11,0.6596064567565918
3040,11,0.6712231636047363
3041,9,0.6722114086151123
3042,11,0.6638959646224976
3043,7,0.684292733669281
3044,10,0.6736997365951538
3045,10,0.6662428379058838
3046,11,0.6629928350448608
3047,10,0.666983425617218
3048,10,0.6686637997627258
3049,9,0.6681453585624695
3050,10,0.6599330306053162
3051,10,0.672494649887085
3052,8,0.6960685849189758
3053,9,0.6728941202163696
3054,10,0.6697573065757751
3055,7,0.693881094455719
3056,9,0.689360499382019
3057,9,0.6812811493873596
3058,11,0.6630545258522034
3059,9,0.6714366674423218
3060,10,0.6675925254821777
3061,11,0.6511778831481934
3062,9,0.6687708497047424
3063,9,0.6735438704490662
3064,8,0.6851699948310852
3065,8,0.6894710063934326
3066,9,0.6721444725990295
3067,10,0.6719531416893005
3068,7,0.6818044781684875
3069,9,0.665001392364502
3070,11,0.6641852855682373
3071,9,0.6670769453048706
3072,11,0.6695365309715271
3073,10,0.6683805584907532
3074,9,0.6733049750328064
3075,8,0.6783724427223206
3076,9,0.6836119890213013
3077,9,0.6730891466140747
3078,10,0.6646766066551208
3079,11,0.6587072014808655
3080,7,0.6823097467422485
3081,9,0.6721888184547424
3082,11,0.6583236455917358
3083,7,0.6825398206710815
3084,10,0.6562014222145081
3085,8,0.6924421191215515
3086,12,0.654277503490448
3087,10,0.6659421324729919
3088,10,0.6666485667228699
